CustomerKey,CustomerID,PersonID,StoreID,FirstName,LastName,MiddleName,BirthDate,Gender,YearlyIncome,ModifiedDate,ValueUntil
11558,22270,13216,,Antonio,Gonzales,,1969-04-15,M,75001-100000,2024-01-08 22:25:31,
11559,13079,13217,,Edwin,Bhat,,1957-02-26,M,75001-100000,2024-01-08 22:25:31,
11560,13016,13218,,Antonio,Bryant,R,1968-07-04,M,greater than 100000,2024-01-08 22:25:31,
11561,11469,13219,,Edwin,Raji,,1973-04-16,M,0-25000,2024-01-08 22:25:31,
11562,20176,13220,,Antonio,Alexander,,1980-12-06,M,0-25000,2024-01-08 22:25:31,
11563,15757,13221,,Edwin,Ferrier,J,1957-07-10,M,50001-75000,2024-01-08 22:25:31,
11564,12690,13222,,Roger,Zhang,,1972-09-12,M,75001-100000,2024-01-08 22:25:31,
11565,24605,13223,,Roger,Wang,P,1972-06-16,M,75001-100000,2024-01-08 22:25:31,
11566,15828,13224,,Robyn,Ramos,O,1939-11-21,F,25001-50000,2024-01-08 22:25:31,
11567,21120,13225,,Roger,Chen,P,1976-07-11,M,25001-50000,2024-01-08 22:25:31,
11568,14432,13226,,Antonio,Russell,L,1933-08-24,M,75001-100000,2024-01-08 22:25:31,
11569,16060,13227,,Antonio,Griffin,J,1970-10-27,M,25001-50000,2024-01-08 22:25:31,
11570,20058,13228,,Roger,Liu,E,1971-02-07,M,0-25000,2024-01-08 22:25:31,
11571,13094,13229,,Antonio,Diaz,,1957-03-23,M,50001-75000,2024-01-08 22:25:31,
11572,26596,13230,,Antonio,Hayes,,1964-06-02,M,50001-75000,2024-01-08 22:25:31,
11573,28108,13231,,Roger,Yang,A,1950-05-20,M,0-25000,2024-01-08 22:25:31,
11574,13778,13232,,Roger,Huang,L,1967-11-12,M,25001-50000,2024-01-08 22:25:31,
11575,21458,13233,,Carson,Price,,1945-05-12,M,25001-50000,2024-01-08 22:25:31,
11576,22630,13234,,Roger,Wu,,1968-10-08,M,25001-50000,2024-01-08 22:25:31,
11577,20144,13235,,Roger,Lin,W,1956-06-23,M,0-25000,2024-01-08 22:25:31,
11578,21616,13236,,Carson,Wood,J,1966-11-06,M,50001-75000,2024-01-08 22:25:31,
11579,15343,13237,,Carson,Barnes,,1951-09-07,M,50001-75000,2024-01-08 22:25:31,
11580,23950,13238,,Roger,Zhou,L,1975-05-12,M,0-25000,2024-01-08 22:25:31,
11581,27453,13239,,Carson,Henderson,,1963-11-03,M,75001-100000,2024-01-08 22:25:31,
11582,21493,13240,,Carson,Coleman,,1950-12-20,M,75001-100000,2024-01-08 22:25:31,
11583,28543,13241,,Roger,Ye,S,1974-09-10,M,25001-50000,2024-01-08 22:25:31,
11584,28624,13242,,Carson,Jenkins,S,1958-07-25,M,25001-50000,2024-01-08 22:25:31,
11585,13066,13243,,Carson,Perry,C,1974-09-25,M,25001-50000,2024-01-08 22:25:31,
11586,22322,13244,,Roger,Zhao,,1971-11-15,M,25001-50000,2024-01-08 22:25:31,
11587,24331,13245,,Carson,Powell,,1968-08-09,M,50001-75000,2024-01-08 22:25:31,
11588,14806,13246,,Damien,Jai,,1963-05-07,M,0-25000,2024-01-08 22:25:31,
11589,14183,13247,,Robyn,Carlson,M,1953-10-17,F,greater than 100000,2024-01-08 22:25:31,
11590,19763,13248,,Roger,Lu,F,1950-10-09,M,25001-50000,2024-01-08 22:25:31,
11591,17033,13249,,Carson,Long,,1959-08-22,M,50001-75000,2024-01-08 22:25:31,
11592,16295,13250,,Roger,Xu,A,1963-11-14,M,25001-50000,2024-01-08 22:25:31,
11593,25237,13251,,Roger,Sun,C,1962-06-18,M,50001-75000,2024-01-08 22:25:31,
11594,12043,13252,,Carson,Patterson,L,1974-09-21,M,25001-50000,2024-01-08 22:25:31,
11595,23807,13253,,Carson,Hughes,,1958-02-10,M,25001-50000,2024-01-08 22:25:31,
11596,28098,13254,,Roger,Zhu,J,1947-01-25,M,25001-50000,2024-01-08 22:25:31,
11597,25375,13255,,Carson,Flores,J,1972-03-21,M,25001-50000,2024-01-08 22:25:31,
11598,19888,13256,,Carson,Washington,,1951-01-03,M,50001-75000,2024-01-08 22:25:31,
11599,12672,13257,,Carson,Butler,T,1975-11-07,M,75001-100000,2024-01-08 22:25:31,
11600,15130,13258,,Roger,Ma,V,1973-09-14,M,75001-100000,2024-01-08 22:25:31,
11601,27458,13259,,Roger,Liang,R,1968-12-16,M,greater than 100000,2024-01-08 22:25:31,
11602,13539,13260,,Roger,Guo,,1959-04-14,M,25001-50000,2024-01-08 22:25:31,
11603,19129,13261,,Carson,Simmons,A,1970-10-24,M,50001-75000,2024-01-08 22:25:31,
11604,16959,13262,,Carson,Foster,L,1971-02-08,M,50001-75000,2024-01-08 22:25:31,
11605,25146,13263,,Carson,Gonzales,J,1953-01-25,M,50001-75000,2024-01-08 22:25:31,
11606,29321,13264,,Roger,Zheng,,1960-09-02,M,50001-75000,2024-01-08 22:25:31,
11607,11190,13265,,Carson,Bryant,,1944-06-22,M,50001-75000,2024-01-08 22:25:31,
11608,26696,13266,,Robyn,Suarez,,1955-10-15,F,75001-100000,2024-01-08 22:25:31,
11609,27140,13267,,Roger,Holt,,1968-07-25,M,0-25000,2024-01-08 22:25:31,
11610,18106,13268,,Carson,Alexander,G,1951-10-15,M,50001-75000,2024-01-08 22:25:31,
11611,13002,13269,,Roger,Cai,A,1967-08-22,M,75001-100000,2024-01-08 22:25:31,
11612,21116,13270,,Carson,Russell,,1976-12-13,M,0-25000,2024-01-08 22:25:31,
11613,21241,13271,,Carson,Griffin,L,1979-02-11,M,25001-50000,2024-01-08 22:25:31,
11614,16813,13272,,Carson,Diaz,,1951-04-14,M,50001-75000,2024-01-08 22:25:31,
11615,12447,13273,,Carson,Hayes,A,1957-10-24,M,25001-50000,2024-01-08 22:25:31,
11616,24259,13274,,Gavin,Price,J,1977-08-03,M,25001-50000,2024-01-08 22:25:31,
11617,22377,13275,,Roger,Zeng,,1967-03-12,M,0-25000,2024-01-08 22:25:31,
11618,17588,13276,,Gavin,Bennett,,1970-05-13,M,50001-75000,2024-01-08 22:25:31,
11619,16964,13277,,Gavin,Wood,,1969-05-20,M,50001-75000,2024-01-08 22:25:31,
11620,15724,13278,,Roger,She,L,1974-05-02,M,75001-100000,2024-01-08 22:25:31,
11621,28873,13279,,Roger,Deng,S,1953-05-18,M,50001-75000,2024-01-08 22:25:31,
11622,27411,13280,,Mason,Bendixen,J,1947-09-17,M,25001-50000,2024-01-08 22:25:31,
11623,16114,13281,,Gavin,Ross,,1963-03-14,M,50001-75000,2024-01-08 22:25:31,
11624,14011,13282,,Roger,Shen,G,1950-11-08,M,25001-50000,2024-01-08 22:25:31,
11625,28245,13283,,Gavin,Henderson,I,1956-01-05,M,75001-100000,2024-01-08 22:25:31,
11626,22489,13284,,Roger,Xie,V,1965-06-10,M,25001-50000,2024-01-08 22:25:31,
11627,20945,13285,,Roger,Tang,M,1976-05-26,M,25001-50000,2024-01-08 22:25:31,
11628,24527,13286,,Gavin,Coleman,,1967-07-06,M,greater than 100000,2024-01-08 22:25:31,
11629,28033,13287,,Gavin,Jenkins,,1947-02-20,M,50001-75000,2024-01-08 22:25:31,
11630,12578,13288,,Gavin,Perry,M,1980-02-28,M,0-25000,2024-01-08 22:25:31,
11631,27968,13289,,Roger,Xu,,1976-06-06,M,50001-75000,2024-01-08 22:25:31,
11632,28530,13290,,Gavin,Powell,M,1968-09-15,M,0-25000,2024-01-08 22:25:31,
11633,18728,13291,,Roger,Luo,J,1966-04-20,M,75001-100000,2024-01-08 22:25:31,
11634,22440,13292,,Robyn,Sanz,,1969-05-20,F,25001-50000,2024-01-08 22:25:31,
11635,19622,13293,,Roger,Yuan,,1958-12-26,M,75001-100000,2024-01-08 22:25:31,
11636,15922,13294,,Roger,Kumar,C,1957-10-16,M,greater than 100000,2024-01-08 22:25:31,
11637,13762,13295,,Gavin,Long,,1959-02-21,M,50001-75000,2024-01-08 22:25:31,
11638,16113,13296,,Roger,Lal,,1963-02-13,M,50001-75000,2024-01-08 22:25:31,
11639,14785,13297,,Gavin,Patterson,,1967-03-11,M,25001-50000,2024-01-08 22:25:31,
11640,26044,13298,,Gavin,Hughes,,1956-04-18,M,75001-100000,2024-01-08 22:25:31,
11641,28146,13299,,Gavin,Washington,C,1966-12-12,M,greater than 100000,2024-01-08 22:25:31,
11642,19454,13300,,Roger,Sharma,L,1967-08-17,M,25001-50000,2024-01-08 22:25:31,
11643,22949,13301,,Gavin,Butler,D,1934-03-20,M,25001-50000,2024-01-08 22:25:31,
11644,27003,13302,,Roger,Jai,,1971-02-25,M,0-25000,2024-01-08 22:25:31,
11645,16718,13303,,Gavin,Stone,T,1975-07-26,M,25001-50000,2024-01-08 22:25:31,
11646,24488,13304,,Gavin,Gonzales,,1975-02-09,M,25001-50000,2024-01-08 22:25:31,
11647,21584,13305,,Gavin,Bryant,W,1972-02-03,M,25001-50000,2024-01-08 22:25:31,
11648,27705,13306,,Roger,Pal,D,1965-11-12,M,75001-100000,2024-01-08 22:25:31,
11649,24469,13307,,Roger,Andersen,,1965-06-02,M,75001-100000,2024-01-08 22:25:31,
11650,29322,13308,,Gavin,Alexander,K,1976-05-24,M,25001-50000,2024-01-08 22:25:31,
11651,11596,13309,,Roger,Raje,E,1963-09-03,M,25001-50000,2024-01-08 22:25:31,
11652,28232,13310,,Gavin,Russell,,1965-02-23,M,75001-100000,2024-01-08 22:25:31,
11653,26196,13311,,Gavin,Griffin,,1975-05-21,M,25001-50000,2024-01-08 22:25:31,
11654,19473,13312,,Roger,Chande,,1963-08-26,M,0-25000,2024-01-08 22:25:31,
11655,11773,13313,,Gavin,Diaz,E,1973-07-06,M,25001-50000,2024-01-08 22:25:31,
11656,18469,13314,,Robyn,Rubio,A,1954-03-10,F,75001-100000,2024-01-08 22:25:31,
11657,25214,13315,,Roger,Chander,,1963-02-04,M,50001-75000,2024-01-08 22:25:31,
11658,19400,13316,,Gavin,Hayes,A,1967-03-11,M,25001-50000,2024-01-08 22:25:31,
11659,23738,13317,,Julian,Bennett,H,1952-10-10,M,50001-75000,2024-01-08 22:25:31,
11660,26928,13318,,Roger,Nara,,1943-10-20,M,25001-50000,2024-01-08 22:25:31,
11661,18166,13319,,Julian,Wood,A,1953-07-24,M,greater than 100000,2024-01-08 22:25:31,
11662,17856,13320,,Roger,Rai,C,1980-12-26,M,0-25000,2024-01-08 22:25:31,
11663,24526,13321,,Julian,Barnes,A,1967-05-28,M,75001-100000,2024-01-08 22:25:31,
11664,19383,13322,,Roger,Nath,,1973-03-03,M,0-25000,2024-01-08 22:25:31,
11665,11363,13323,,Julian,Ross,,1977-10-20,M,0-25000,2024-01-08 22:25:31,
11666,15691,13324,,Julian,Henderson,J,1954-06-17,M,75001-100000,2024-01-08 22:25:31,
11667,23652,13325,,Roger,Goel,A,1973-10-18,M,75001-100000,2024-01-08 22:25:31,
11668,24760,13326,,Julian,Coleman,L,1959-08-06,M,25001-50000,2024-01-08 22:25:31,
11669,28416,13327,,Roger,Black,J,1963-12-20,M,25001-50000,2024-01-08 22:25:31,
11670,16099,13328,,Julian,Jenkins,,1969-08-09,M,50001-75000,2024-01-08 22:25:31,
11671,22436,13329,,Roger,Raji,M,1970-09-23,M,25001-50000,2024-01-08 22:25:31,
11672,25040,13330,,Julian,Perry,D,1975-02-21,M,25001-50000,2024-01-08 22:25:31,
11673,15054,13331,,Roger,Anand,L,1959-02-14,M,0-25000,2024-01-08 22:25:31,
11674,16023,13332,,Willie,Zhang,T,1947-07-17,M,0-25000,2024-01-08 22:25:31,
11675,29304,13333,,Willie,Wang,,1959-09-02,M,75001-100000,2024-01-08 22:25:31,
11676,26309,13334,,Julian,Powell,,1969-07-23,M,50001-75000,2024-01-08 22:25:31,
11677,12034,13335,,Julian,Long,,1941-03-14,M,25001-50000,2024-01-08 22:25:31,
11678,11840,13336,,Julian,Patterson,D,1965-05-17,M,50001-75000,2024-01-08 22:25:31,
11679,11722,13337,,Julian,Hughes,S,1960-07-02,M,50001-75000,2024-01-08 22:25:31,
11680,24104,13338,,Robyn,Ortega,,1964-07-04,F,25001-50000,2024-01-08 22:25:31,
11681,28322,13339,,Willie,Chen,C,1964-01-23,M,50001-75000,2024-01-08 22:25:31,
11682,15846,13340,,Julian,Flores,,1968-09-09,M,75001-100000,2024-01-08 22:25:31,
11683,23330,13341,,Julian,Washington,C,1953-11-02,M,25001-50000,2024-01-08 22:25:31,
11684,23328,13342,,Julian,Butler,L,1980-04-04,M,25001-50000,2024-01-08 22:25:31,
11685,20561,13343,,Willie,Liu,,1955-05-23,M,greater than 100000,2024-01-08 22:25:31,
11686,28679,13344,,Julian,Bryant,A,1966-03-10,M,50001-75000,2024-01-08 22:25:31,
11687,28133,13345,,Willie,Huang,C,1956-12-01,M,75001-100000,2024-01-08 22:25:31,
11688,13217,13346,,Julian,Alexander,,1946-04-26,M,50001-75000,2024-01-08 22:25:31,
11689,28585,13347,,Julian,Russell,M,1954-10-04,M,25001-50000,2024-01-08 22:25:31,
11690,28142,13348,,Willie,Lin,B,1974-08-14,M,25001-50000,2024-01-08 22:25:31,
11691,22963,13349,,Willie,Ye,,1957-12-22,M,50001-75000,2024-01-08 22:25:31,
11692,11392,13350,,Willie,Zhao,,1970-02-07,M,0-25000,2024-01-08 22:25:31,
11693,15213,13351,,Briana,Martin,L,1961-07-06,F,50001-75000,2024-01-08 22:25:31,
11694,21191,13352,,Willie,Lu,,1962-01-23,M,50001-75000,2024-01-08 22:25:31,
11695,11328,13353,,Julian,Griffin,M,1940-01-01,M,75001-100000,2024-01-08 22:25:31,
11696,15813,13354,,Julian,Diaz,,1976-08-02,M,25001-50000,2024-01-08 22:25:31,
11697,14157,13355,,Willie,Xu,J,1969-04-14,M,25001-50000,2024-01-08 22:25:31,
11698,19278,13356,,Willie,Sun,,1960-07-13,M,0-25000,2024-01-08 22:25:31,
11699,12487,13357,,Willie,Zhu,,1964-04-06,M,0-25000,2024-01-08 22:25:31,
11700,14154,13358,,Willie,Gao,R,1970-10-09,M,25001-50000,2024-01-08 22:25:31,
11701,15745,13359,,Julian,Hayes,,1942-08-15,M,greater than 100000,2024-01-08 22:25:31,
11702,19914,13360,,Willie,Ma,,1944-04-27,M,75001-100000,2024-01-08 22:25:31,
11703,11833,13361,,Oscar,Price,G,1965-07-23,M,75001-100000,2024-01-08 22:25:31,
11704,19484,13362,,Willie,Liang,M,1965-02-26,M,25001-50000,2024-01-08 22:25:31,
11705,20313,13363,,Oscar,Bennett,G,1978-11-11,M,25001-50000,2024-01-08 22:25:31,
11706,13506,13364,,Willie,Guo,,1955-08-12,M,0-25000,2024-01-08 22:25:31,
11707,12466,13365,,Willie,He,D,1967-04-26,M,0-25000,2024-01-08 22:25:31,
11708,27008,13366,,Oscar,Blue,L,1971-10-04,M,25001-50000,2024-01-08 22:25:31,
11709,21102,13367,,Willie,Zheng,M,1963-03-02,M,25001-50000,2024-01-08 22:25:31,
11710,28784,13368,,Briana,Gomez,A,1957-12-22,F,0-25000,2024-01-08 22:25:31,
11711,25960,13369,,Willie,Cai,S,1957-06-05,M,50001-75000,2024-01-08 22:25:31,
11712,20702,13370,,Oscar,Ross,V,1963-09-08,M,50001-75000,2024-01-08 22:25:31,
11713,15852,13371,,Oscar,Henderson,J,1967-08-26,M,greater than 100000,2024-01-08 22:25:31,
11714,17055,13372,,Willie,She,,1969-11-09,M,greater than 100000,2024-01-08 22:25:31,
11715,18358,13373,,Oscar,Coleman,P,1979-08-25,M,25001-50000,2024-01-08 22:25:31,
11716,24416,13374,,Oscar,Jenkins,A,1961-07-15,M,75001-100000,2024-01-08 22:25:31,
11717,22785,13375,,Oscar,Perry,,1952-01-13,M,50001-75000,2024-01-08 22:25:31,
11718,27876,13376,,Willie,Deng,J,1977-05-13,M,0-25000,2024-01-08 22:25:31,
11719,19810,13377,,Oscar,Long,,1957-10-15,M,50001-75000,2024-01-08 22:25:31,
11720,18450,13378,,Willie,Shen,S,1948-08-23,M,0-25000,2024-01-08 22:25:31,
11721,16080,13379,,Oscar,Patterson,A,1968-08-01,M,25001-50000,2024-01-08 22:25:31,
11722,25939,13380,,Willie,Tang,A,1950-10-24,M,0-25000,2024-01-08 22:25:31,
11723,22590,13381,,Oscar,Hughes,B,1959-10-04,M,0-25000,2024-01-08 22:25:31,
11724,13160,13382,,Willie,Xu,C,1943-02-07,M,50001-75000,2024-01-08 22:25:31,
11725,29415,13383,,Oscar,Flores,L,1977-09-25,M,25001-50000,2024-01-08 22:25:31,
11726,22682,13384,,Willie,Luo,C,1963-11-26,M,25001-50000,2024-01-08 22:25:31,
11727,20906,13385,,Briana,Ruiz,,1964-05-09,F,0-25000,2024-01-08 22:25:31,
11728,23421,13386,,Willie,Yuan,,1969-11-05,M,greater than 100000,2024-01-08 22:25:31,
11729,22980,13387,,Oscar,Washington,,1977-02-23,M,25001-50000,2024-01-08 22:25:31,
11730,13393,13388,,Willie,Kumar,,1951-04-18,M,50001-75000,2024-01-08 22:25:31,
11731,27241,13389,,Oscar,Butler,,1972-12-17,M,25001-50000,2024-01-08 22:25:31,
11732,19139,13390,,Oscar,Simmons,F,1966-09-14,M,50001-75000,2024-01-08 22:25:31,
11733,28434,13391,,Brian,Lauer,,1976-02-02,M,25001-50000,2024-01-08 22:25:31,
11734,23732,13392,,Xavier,Wood,,1951-02-10,M,50001-75000,2024-01-08 22:25:31,
11735,23382,13393,,Xavier,Barnes,L,1961-08-08,M,50001-75000,2024-01-08 22:25:31,
11736,22427,13394,,Willie,Sharma,W,1960-04-15,M,25001-50000,2024-01-08 22:25:31,
11737,12202,13395,,Xavier,Ross,A,1938-05-25,M,75001-100000,2024-01-08 22:25:31,
11738,17098,13396,,Willie,Shan,,1972-01-16,M,25001-50000,2024-01-08 22:25:31,
11739,12993,13397,,Xavier,Henderson,K,1968-12-26,M,50001-75000,2024-01-08 22:25:31,
11740,15218,13398,,Willie,Johnsen,,1965-09-06,M,50001-75000,2024-01-08 22:25:31,
11741,11755,13399,,Willie,Pal,J,1968-05-15,M,50001-75000,2024-01-08 22:25:31,
11742,27970,13400,,Willie,Andersen,M,1975-09-09,M,75001-100000,2024-01-08 22:25:31,
11743,12641,13401,,Willie,Raje,C,1954-03-05,M,75001-100000,2024-01-08 22:25:31,
11744,16163,13402,,Willie,Chande,B,1967-12-15,M,50001-75000,2024-01-08 22:25:31,
11745,27630,13403,,Xavier,Coleman,A,1963-10-25,M,greater than 100000,2024-01-08 22:25:31,
11746,22537,13404,,Xavier,Jenkins,L,1974-06-22,M,0-25000,2024-01-08 22:25:31,
11747,23387,13405,,Xavier,Perry,L,1960-02-09,M,25001-50000,2024-01-08 22:25:31,
11748,13131,13406,,Briana,Diaz,,1959-09-01,F,75001-100000,2024-01-08 22:25:31,
11749,21818,13407,,Willie,Chander,A,1957-10-24,M,greater than 100000,2024-01-08 22:25:31,
11750,24460,13408,,Willie,Nara,,1962-11-15,M,50001-75000,2024-01-08 22:25:31,
11751,14673,13409,,Willie,Rai,,1969-06-23,M,greater than 100000,2024-01-08 22:25:31,
11752,29238,13410,,Xavier,Powell,,1963-06-15,M,greater than 100000,2024-01-08 22:25:31,
11753,11251,13411,,Xavier,Long,,1932-07-04,M,25001-50000,2024-01-08 22:25:31,
11754,13472,13412,,Simon,Pearson,,1954-08-11,M,75001-100000,2024-01-08 22:25:31,
11755,23611,13413,,Dave,Natsuhara,E,1944-03-04,M,75001-100000,2024-01-08 22:25:31,
11756,22656,13414,,Willie,Goel,T,1964-04-25,M,0-25000,2024-01-08 22:25:31,
11757,16116,13415,,Begoña,Hurtado,M,1968-06-06,M,50001-75000,2024-01-08 22:25:31,
11758,18172,13416,,Willie,Black,,1951-06-22,M,greater than 100000,2024-01-08 22:25:31,
11759,11070,13417,,Willie,Raji,T,1955-04-05,M,75001-100000,2024-01-08 22:25:31,
11760,26857,13418,,Willie,Anand,,1965-09-16,M,25001-50000,2024-01-08 22:25:31,
11761,23866,13419,,Xavier,Flores,,1970-05-06,M,50001-75000,2024-01-08 22:25:31,
11762,23631,13420,,Colin,Wang,R,1949-03-05,M,75001-100000,2024-01-08 22:25:31,
11763,21892,13421,,Joan,Hernandez,J,1971-08-26,F,75001-100000,2024-01-08 22:25:31,
11764,16535,13422,,Colin,Chen,F,1960-05-12,M,0-25000,2024-01-08 22:25:31,
11765,28049,13423,,Xavier,Washington,T,1950-10-25,M,50001-75000,2024-01-08 22:25:31,
11766,17698,13424,,Xavier,Butler,C,1971-11-20,M,50001-75000,2024-01-08 22:25:31,
11767,18445,13425,,Colin,Li,J,1947-11-21,M,0-25000,2024-01-08 22:25:31,
11768,12120,13426,,Xavier,Simmons,D,1952-07-11,M,50001-75000,2024-01-08 22:25:31,
11769,18509,13427,,Xavier,Foster,G,1956-04-16,M,50001-75000,2024-01-08 22:25:31,
11770,24774,13428,,Xavier,Gonzales,,1971-03-22,M,50001-75000,2024-01-08 22:25:31,
11771,24716,13429,,Colin,Liu,,1971-10-17,M,25001-50000,2024-01-08 22:25:31,
11772,20612,13430,,Colin,Yang,J,1973-05-01,M,greater than 100000,2024-01-08 22:25:31,
11773,20712,13431,,Colin,Huang,,1974-07-21,M,25001-50000,2024-01-08 22:25:31,
11774,22130,13432,,Xavier,Bryant,R,1938-08-28,M,50001-75000,2024-01-08 22:25:31,
11775,13017,13433,,Xavier,Alexander,A,1979-02-16,M,25001-50000,2024-01-08 22:25:31,
11776,12964,13434,,Xavier,Russell,,1962-05-14,M,50001-75000,2024-01-08 22:25:31,
11777,15920,13435,,Colin,Wu,T,1957-08-14,M,75001-100000,2024-01-08 22:25:31,
11778,11255,13436,,Colin,Lin,,1933-04-04,M,50001-75000,2024-01-08 22:25:31,
11779,22877,13437,,Xavier,Griffin,,1961-11-10,M,50001-75000,2024-01-08 22:25:31,
11780,26813,13438,,Xavier,Diaz,M,1965-07-15,M,25001-50000,2024-01-08 22:25:31,
11781,29039,13439,,Xavier,Hayes,,1969-10-26,M,50001-75000,2024-01-08 22:25:31,
11782,17962,13440,,Colin,Zhou,,1969-08-16,M,25001-50000,2024-01-08 22:25:31,
11783,22501,13441,,Colin,Ye,,1966-03-18,M,25001-50000,2024-01-08 22:25:31,
11784,24241,13442,,Colin,Zhao,D,1946-02-06,M,0-25000,2024-01-08 22:25:31,
11785,25246,13443,,Warren,Lal,B,1936-06-14,M,25001-50000,2024-01-08 22:25:31,
11786,22566,13444,,Damien,Pal,M,1955-01-04,M,0-25000,2024-01-08 22:25:31,
11787,22940,13445,,Briana,Ashe,,1966-11-17,F,75001-100000,2024-01-08 22:25:31,
11788,21069,13446,,Colin,Lu,H,1965-12-15,M,0-25000,2024-01-08 22:25:31,
11789,11871,13447,,Dalton,Bennett,L,1967-08-16,M,50001-75000,2024-01-08 22:25:31,
11790,13432,13448,,Dalton,Wood,S,1956-06-21,M,75001-100000,2024-01-08 22:25:31,
11791,15790,13449,,Colin,Xu,,1960-06-15,M,50001-75000,2024-01-08 22:25:31,
11792,17858,13450,,Dalton,Barnes,C,1961-11-13,M,25001-50000,2024-01-08 22:25:31,
11793,23826,13451,,Dalton,Ross,M,1973-09-21,M,25001-50000,2024-01-08 22:25:31,
11794,28566,13452,,Colin,Sun,J,1971-06-23,M,0-25000,2024-01-08 22:25:31,
11795,24895,13453,,Dalton,Henderson,,1974-11-10,M,50001-75000,2024-01-08 22:25:31,
11796,19973,13454,,Colin,Zhu,,1970-10-15,M,75001-100000,2024-01-08 22:25:31,
11797,23412,13455,,Dalton,Coleman,M,1968-11-13,M,50001-75000,2024-01-08 22:25:31,
11798,18108,13456,,Colin,Gao,,1951-08-04,M,50001-75000,2024-01-08 22:25:31,
11799,26428,13457,,Colin,Ma,,1976-11-22,M,50001-75000,2024-01-08 22:25:31,
11800,23203,13458,,Dalton,Jenkins,,1965-04-02,M,25001-50000,2024-01-08 22:25:31,
11801,13639,13459,,Colin,Liang,,1971-08-07,M,75001-100000,2024-01-08 22:25:31,
11802,16149,13460,,Dalton,Perry,A,1958-03-01,M,50001-75000,2024-01-08 22:25:31,
11803,21697,13461,,Dalton,Powell,C,1953-10-19,M,0-25000,2024-01-08 22:25:31,
11804,24430,13462,,Dalton,Long,,1954-01-22,M,50001-75000,2024-01-08 22:25:31,
11805,16912,13463,,Dalton,Patterson,A,1940-03-07,M,75001-100000,2024-01-08 22:25:31,
11806,14300,13464,,Colin,He,B,1967-02-01,M,75001-100000,2024-01-08 22:25:31,
11807,13097,13465,,Dalton,Hughes,E,1957-05-14,M,50001-75000,2024-01-08 22:25:31,
11808,28238,13466,,Dalton,Flores,,1965-07-07,M,greater than 100000,2024-01-08 22:25:31,
11809,24539,13467,,Colin,Zheng,M,1956-07-18,M,greater than 100000,2024-01-08 22:25:31,
11810,19142,13468,,Dalton,Washington,R,1966-11-09,M,50001-75000,2024-01-08 22:25:31,
11811,13345,13469,,Dalton,Butler,A,1942-03-02,M,greater than 100000,2024-01-08 22:25:31,
11812,28118,13470,,Briana,Jiménez,T,1955-07-11,F,75001-100000,2024-01-08 22:25:31,
11813,26313,13471,,Dalton,Simmons,,1971-11-02,M,50001-75000,2024-01-08 22:25:31,
11814,17739,13472,,Colin,Cai,,1961-11-10,M,0-25000,2024-01-08 22:25:31,
11815,18378,13473,,Dalton,Foster,E,1956-04-13,M,75001-100000,2024-01-08 22:25:31,
11816,21343,13474,,Colin,Zeng,,1938-02-10,M,50001-75000,2024-01-08 22:25:31,
11817,21456,13475,,Dalton,Gonzales,,1945-02-26,M,25001-50000,2024-01-08 22:25:31,
11818,18565,13476,,Dalton,Bryant,C,1970-03-15,M,50001-75000,2024-01-08 22:25:31,
11819,15139,13477,,Colin,She,M,1971-05-02,M,75001-100000,2024-01-08 22:25:31,
11820,23359,13478,,Dalton,Alexander,,1966-06-09,M,greater than 100000,2024-01-08 22:25:31,
11821,19024,13479,,Dalton,Russell,,1952-08-06,M,50001-75000,2024-01-08 22:25:31,
11822,18299,13480,,Colin,Deng,B,1962-03-23,M,50001-75000,2024-01-08 22:25:31,
11823,12673,13481,,Colin,Stone,K,1975-08-28,M,75001-100000,2024-01-08 22:25:31,
11824,22444,13482,,Colin,Xie,,1969-02-27,M,25001-50000,2024-01-08 22:25:31,
11825,11514,13483,,Dalton,Diaz,,1954-04-20,M,25001-50000,2024-01-08 22:25:31,
11826,14323,13484,,Colin,Tang,,1957-09-20,M,50001-75000,2024-01-08 22:25:31,
11827,18882,13485,,Dalton,Hayes,C,1941-08-03,M,50001-75000,2024-01-08 22:25:31,
11828,29461,13486,,Colin,Xu,C,1977-10-09,M,0-25000,2024-01-08 22:25:31,
11829,25989,13487,,Jeremy,Price,,1962-01-18,M,50001-75000,2024-01-08 22:25:31,
11830,21210,13488,,Colin,Luo,L,1965-04-03,M,75001-100000,2024-01-08 22:25:31,
11831,28734,13489,,Briana,Moreno,L,1974-05-15,F,25001-50000,2024-01-08 22:25:31,
11832,11758,13490,,Colin,Yuan,,1968-12-22,M,50001-75000,2024-01-08 22:25:31,
11833,29188,13491,,Colin,Kumar,,1968-09-19,M,50001-75000,2024-01-08 22:25:31,
11834,13182,13492,,Jeremy,Bennett,L,1942-11-18,M,75001-100000,2024-01-08 22:25:31,
11835,27277,13493,,Jeremy,Wood,C,1969-12-12,M,50001-75000,2024-01-08 22:25:31,
11836,16640,13494,,Colin,Lal,M,1971-06-03,M,greater than 100000,2024-01-08 22:25:31,
11837,25921,13495,,Colin,Shan,,1947-09-20,M,25001-50000,2024-01-08 22:25:31,
11838,12138,13496,,Colin,Jai,,1933-11-26,M,50001-75000,2024-01-08 22:25:31,
11839,21446,13497,,Jeremy,Barnes,,1943-10-16,M,50001-75000,2024-01-08 22:25:31,
